totalAmount,id,products,userId
{'N': '0'},{'S': '5203720a-a29e-496d-8625-cbf0d6bf2e88'},"{'L': [{'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '2'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': '56dd680f-7046-4f61-827e-669051db850e'},"{'L': [{'M': {'productId': {'S': 'cfd91268-4da5-4fa7-ad23-4b8763477a2c'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '1'}}}]}",{'S': 'aff2daf4-4a91-423e-ba1f-88ccc0589a0c'}
{'N': '0'},{'S': '10595f4f-e74a-4fc3-840b-5fb01a055e31'},"{'L': [{'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'b0b7c66e-5be4-460f-afef-43bc0d8e0dfc'}, 'quantity': {'N': '1'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': 'efe9daad-e67d-437f-a8ec-16d0cae8aa9e'},"{'L': [{'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '2'}}}]}",{'S': 'aff2daf4-4a91-423e-ba1f-88ccc0589a0c'}
{'N': '0'},{'S': '917c983e-5c18-44a3-a21e-6abfd2907b02'},"{'L': [{'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '3'}}}]}",{'S': '4075fafe-f429-4c45-961d-10d5e8bcc210'}
{'N': '0'},{'S': 'b8d9b45d-b50c-459a-9bd1-7d652e3029db'},"{'L': [{'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '1'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': '85c12a10-8c94-4b25-a3d2-a74dd93742a9'},"{'L': [{'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '8165bf7a-d3c7-466e-862d-babd9deb8001'}, 'quantity': {'N': '3'}}}]}",{'S': 'cd06ad9c-367c-41bd-8473-46a58b836e95'}
{'N': '0'},{'S': '1b253d1a-b8ef-48fa-bc6b-416a97b6b766'},"{'L': [{'M': {'productId': {'S': '522f3760-5875-4712-978f-c00d37f03f27'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '3'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': '43a18c75-fd36-4123-bc40-d75fe2637cda'},"{'L': [{'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'bb33bf85-ddab-4f2e-b186-e478c90ea1a9'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '4'}}}]}",{'S': 'fcea5204-b631-40bd-a005-6c8ebf1f8ce5'}
{'N': '0'},{'S': 'ecb0e462-997b-4087-9075-68fbd2e9411d'},"{'L': [{'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '3'}}}]}",{'S': 'cd06ad9c-367c-41bd-8473-46a58b836e95'}
{'N': '0'},{'S': 'b0c2f919-3d1b-44bb-845c-fb503b8ccf21'},"{'L': [{'M': {'productId': {'S': '8165bf7a-d3c7-466e-862d-babd9deb8001'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '1'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': '7718b87f-b8ef-4d2f-ad3f-34905813bb4e'},"{'L': [{'M': {'productId': {'S': '27254a5c-ac7a-4031-8d02-0ff2834f6bd3'}, 'quantity': {'N': '4'}}}]}",{'S': '51ff1b23-cf4c-481d-8db9-bfac9cf1ca67'}
{'N': '0'},{'S': '8d95da32-0caf-48a7-8020-8e67d038882f'},"{'L': [{'M': {'productId': {'S': 'e395da27-185b-4404-937e-82bec997c274'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '1'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': 'ef932fda-205b-4ea0-8897-715d891d47c2'},"{'L': [{'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'e395da27-185b-4404-937e-82bec997c274'}, 'quantity': {'N': '4'}}}]}",{'S': '5bc36ac6-f5fb-4a54-89aa-0b6f41cf0942'}
{'N': '0'},{'S': '512aa3c0-83ba-411e-a4e3-5330ab54509e'},"{'L': [{'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '3'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': '1528cd84-a9f1-4736-b704-2199b700ba1c'},"{'L': [{'M': {'productId': {'S': 'cfd91268-4da5-4fa7-ad23-4b8763477a2c'}, 'quantity': {'N': '1'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': 'e7099737-117b-424a-9083-c8f2ce6f92e0'},"{'L': [{'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '1'}}}]}",{'S': '887c38f2-7228-4ba9-ba30-0b057fea062b'}
{'N': '0'},{'S': '80ae9dc1-34f9-4282-b3fd-9a34f607201f'},"{'L': [{'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '1'}}}]}",{'S': 'b34a855e-0fb2-4892-ad6d-5c08577abf01'}
{'N': '0'},{'S': '297300d3-bacc-4402-ac3d-89aea202fad9'},"{'L': [{'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '3'}}}]}",{'S': '887c38f2-7228-4ba9-ba30-0b057fea062b'}
{'N': '0'},{'S': '60a4febc-cd56-48c9-994f-8199df18f8b9'},"{'L': [{'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '4'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': '29f5db75-c77e-4059-b6cb-5968aa537729'},"{'L': [{'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '2'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': '534b873d-3b80-4cfc-a250-9933f0526e7b'},"{'L': [{'M': {'productId': {'S': 'bd884af0-b42a-45bb-b0b4-7156219caecd'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '522f3760-5875-4712-978f-c00d37f03f27'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '6557a4a9-c06b-4c43-9b81-16453ef20a13'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '2'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': '84623b9a-0dad-41a9-a0e7-8eb819d0e44d'},"{'L': [{'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'e395da27-185b-4404-937e-82bec997c274'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '1'}}}]}",{'S': 'aff2daf4-4a91-423e-ba1f-88ccc0589a0c'}
{'N': '0'},{'S': 'ffcba33a-ded6-49fd-8b36-85db9eaff428'},"{'L': [{'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '4'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': 'e6604e2c-a9f1-42bd-9aec-9ecb9db43eb1'},"{'L': [{'M': {'productId': {'S': '27254a5c-ac7a-4031-8d02-0ff2834f6bd3'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '56f03f7c-9111-44a3-bdd2-2457252034f3'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '1'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': 'ee4e7633-ffa8-4a3d-a63c-429f4481a6c2'},"{'L': [{'M': {'productId': {'S': '522f3760-5875-4712-978f-c00d37f03f27'}, 'quantity': {'N': '4'}}}]}",{'S': '51ff1b23-cf4c-481d-8db9-bfac9cf1ca67'}
{'N': '0'},{'S': 'fad1b69b-9bec-4ce8-aa8b-6eefc67f204b'},"{'L': [{'M': {'productId': {'S': 'bd884af0-b42a-45bb-b0b4-7156219caecd'}, 'quantity': {'N': '2'}}}]}",{'S': 'aff2daf4-4a91-423e-ba1f-88ccc0589a0c'}
{'N': '0'},{'S': '3f101bdf-fb78-4f6d-875f-dffb8cf7a911'},"{'L': [{'M': {'productId': {'S': 'bb33bf85-ddab-4f2e-b186-e478c90ea1a9'}, 'quantity': {'N': '1'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': '72fd1530-8f95-46fd-8992-8bb251a473f4'},"{'L': [{'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '4e544aa2-9fb8-4fc3-9b5f-1efe995983b4'}, 'quantity': {'N': '3'}}}]}",{'S': '2ea2c512-9b3f-4c2f-ae7c-f179621cccbc'}
{'N': '0'},{'S': '0058cb76-26f9-4ec1-b36e-76da93112e84'},"{'L': [{'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '2'}}}]}",{'S': '5bc36ac6-f5fb-4a54-89aa-0b6f41cf0942'}
{'N': '0'},{'S': 'dc37c6f2-1663-432c-b7b3-2759dbed6d07'},"{'L': [{'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '2'}}}]}",{'S': '2ea2c512-9b3f-4c2f-ae7c-f179621cccbc'}
{'N': '0'},{'S': '6a391cd5-9df3-481b-b3b8-813f446aabce'},"{'L': [{'M': {'productId': {'S': 'cfd91268-4da5-4fa7-ad23-4b8763477a2c'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '3'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': '7085a21e-6fc8-482b-8ab8-7ac49d22b1e7'},"{'L': [{'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '2'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': 'a8aac6fe-8ab8-40a7-aef1-5c448fd706d4'},"{'L': [{'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '56f03f7c-9111-44a3-bdd2-2457252034f3'}, 'quantity': {'N': '2'}}}]}",{'S': 'd07bddbf-261f-42cf-91a3-f230e56b3f7b'}
{'N': '0'},{'S': '942ac0ca-be43-4242-9d00-3f205657a8c5'},"{'L': [{'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '3'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': 'eb627d66-b7bf-463d-b84b-ae3f0f6e0287'},"{'L': [{'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '1'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': '5f078e2c-5b87-457a-bcd5-cb3931157b8e'},"{'L': [{'M': {'productId': {'S': '5d0f6935-d94f-44d4-95d0-fdab6b5b50a4'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '8165bf7a-d3c7-466e-862d-babd9deb8001'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '2'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': 'be3283ab-8744-4aa5-b6b4-90ee11572ab0'},"{'L': [{'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '1'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': 'bf43ca26-60e8-464f-9717-c2129d7c06f6'},"{'L': [{'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '1'}}}]}",{'S': '653b69e9-466b-45ea-8cf7-ee89572a1ce3'}
{'N': '0'},{'S': 'c15a77df-1adc-450f-b9ee-889661698f3d'},"{'L': [{'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '4'}}}]}",{'S': '51ff1b23-cf4c-481d-8db9-bfac9cf1ca67'}
{'N': '0'},{'S': 'c404d7b8-c0ac-4557-9c40-ab92116dd215'},"{'L': [{'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '27254a5c-ac7a-4031-8d02-0ff2834f6bd3'}, 'quantity': {'N': '1'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': '03e33d97-dfb8-4af4-9553-f1aa0f1bb5f0'},"{'L': [{'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '4'}}}]}",{'S': '4075fafe-f429-4c45-961d-10d5e8bcc210'}
{'N': '0'},{'S': '2d837ebf-b4a7-4e70-aba5-0ec8ec001af9'},"{'L': [{'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '19b006ff-c340-4151-916a-dbbbcb717ddc'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '3'}}}]}",{'S': '51ff1b23-cf4c-481d-8db9-bfac9cf1ca67'}
{'N': '0'},{'S': 'a0850395-f88b-45e2-a928-5acc1a517ca8'},"{'L': [{'M': {'productId': {'S': '522f3760-5875-4712-978f-c00d37f03f27'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'b0b7c66e-5be4-460f-afef-43bc0d8e0dfc'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '94983fec-470b-4105-a113-d75830cce0ab'}, 'quantity': {'N': '1'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': 'c1c23b2a-687f-4306-a68e-79cc364abae6'},"{'L': [{'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '27254a5c-ac7a-4031-8d02-0ff2834f6bd3'}, 'quantity': {'N': '4'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': '67cdbeaf-f1c6-4102-b5ad-0599ea17f1ea'},"{'L': [{'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '8165bf7a-d3c7-466e-862d-babd9deb8001'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '19b006ff-c340-4151-916a-dbbbcb717ddc'}, 'quantity': {'N': '3'}}}]}",{'S': '51ff1b23-cf4c-481d-8db9-bfac9cf1ca67'}
{'N': '0'},{'S': '9ce1bd13-6af0-4485-a532-bf1d0afc93f7'},"{'L': [{'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '4e544aa2-9fb8-4fc3-9b5f-1efe995983b4'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '4'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': 'bae120b5-c536-42ba-80e3-346ea4d2ce90'},"{'L': [{'M': {'productId': {'S': '5d0f6935-d94f-44d4-95d0-fdab6b5b50a4'}, 'quantity': {'N': '3'}}}]}",{'S': 'fcea5204-b631-40bd-a005-6c8ebf1f8ce5'}
{'N': '0'},{'S': '56e5c825-e7f2-4273-a6b4-cc7401bf6375'},"{'L': [{'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'cfd91268-4da5-4fa7-ad23-4b8763477a2c'}, 'quantity': {'N': '2'}}}]}",{'S': '4075fafe-f429-4c45-961d-10d5e8bcc210'}
{'N': '0'},{'S': 'b9cd99d0-24fb-4223-9222-488d8b59b669'},"{'L': [{'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '6557a4a9-c06b-4c43-9b81-16453ef20a13'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '3'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': 'edd50b16-4980-4d38-9d33-c403042305c1'},"{'L': [{'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '2'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': 'b10ec563-cb36-4fc9-a6b2-d2d2fc9a32ea'},"{'L': [{'M': {'productId': {'S': '16fe8ae3-21de-41b7-8a9b-df461feff8b1'}, 'quantity': {'N': '1'}}}]}",{'S': '2ea2c512-9b3f-4c2f-ae7c-f179621cccbc'}
{'N': '0'},{'S': '59a29113-c63c-4064-af5c-11daeeefa730'},"{'L': [{'M': {'productId': {'S': 'e395da27-185b-4404-937e-82bec997c274'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '19b006ff-c340-4151-916a-dbbbcb717ddc'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '2'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': 'b7152357-5f71-4e5c-b3b6-201aec47db5f'},"{'L': [{'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '3'}}}]}",{'S': '887c38f2-7228-4ba9-ba30-0b057fea062b'}
{'N': '0'},{'S': '57fd9b20-6c85-4181-8025-591d2242def1'},"{'L': [{'M': {'productId': {'S': '19b006ff-c340-4151-916a-dbbbcb717ddc'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'bb33bf85-ddab-4f2e-b186-e478c90ea1a9'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'bb33bf85-ddab-4f2e-b186-e478c90ea1a9'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '2'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': '60027e94-86d4-40e0-b9fd-27fdc392dc80'},"{'L': [{'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '27254a5c-ac7a-4031-8d02-0ff2834f6bd3'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '2'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': 'ec223a86-4dc1-4959-8f3c-cccac67c9f69'},"{'L': [{'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '2'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
